Address,Avg Time Between Received Transactions (mins),Time Span of Transactions (mins),Unique Senders to Receiver,Min Value Received,Max Value Received,Avg Value Received,Total Transactions,Total Cryptocurrency Received,Remaining Cryptocurrency Balance
0x44c15bf4c493423560933288c8776f72dd1f4536,0.00,0.00,1,0.125793721228405347,0.125793721228405347,0.125793721228405347,1,0.125793721228405347,0.125793721228405347
0xb19c1f85e9f939f98935fb0877a95b32e7306e60,0.00,0.00,1,0.078617044600618843,0.078617044600618843,0.078617044600618843,1,0.078617044600618843,0.078617044600618843
0xcaf1621acddfa2494c0f96c062866198d868357c,0.00,0.00,1,0.055988638672611571,0.055988638672611571,0.055988638672611571,1,0.055988638672611571,0.055988638672611571
0xa16946a605ddb755d3a5774b6124f97fed1bd1e3,6859.20,6859.20,1,0.059858775698841918,0.229144062691436584,0.144501419195139258,2,0.289002838390278516,0.289002838390278516
0xfd8210749177ccf03d2b1f4c2d591fdc57dbac16,0.00,0.00,1,0.019286758427893225,0.019286758427893225,0.019286758427893225,1,0.019286758427893225,0.019286758427893225
0x1601fcb285dd48f81441db642249c77fc7f762c1,0.00,0.00,1,0.067809189839016945,0.067809189839016945,0.067809189839016945,1,0.067809189839016945,0.067809189839016945
0x923a55378c22edf784ba784eb253b6030dd7cc4a,0.00,0.00,1,0.048929998725750691,0.048929998725750691,0.048929998725750691,1,0.048929998725750691,0.048929998725750691
0xa88efe23b35dd762377e067d561278b394098f9f,0.00,0.00,1,0.040136995740825451,0.040136995740825451,0.040136995740825451,1,0.040136995740825451,0.040136995740825451
0x001644c6c272fdf1926048ebe61c4b7074d90fde,0.00,0.00,1,0.068583320394839720,0.068583320394839720,0.068583320394839720,1,0.068583320394839720,0.068583320394839720
0xe1cf1babd7a6271328948ca6e9458ccc41af8895,0.00,0.00,1,0.061710879922648912,0.061710879922648912,0.061710879922648912,1,0.061710879922648912,0.061710879922648912
0x3eee221d721307be9871e4f5316c7b2377dccbe5,0.00,0.00,1,0.047209427108604297,0.047209427108604297,0.047209427108604297,1,0.047209427108604297,0.047209427108604297
0x89c63fec4584da1af8fb96b17545dff95f3b2668,0.00,0.00,1,0.029182043484306613,0.029182043484306613,0.029182043484306613,1,0.029182043484306613,0.029182043484306613
0xf09cff10d85e70d5aa94c85ebbebd288756efed5,1596.10,3192.20,1,0.019908059340783952,0.026901428978702562,0.022895872114067243,3,0.068687616342201732,0.068687616342201732
0x82d9730e487dccd1106ebd9ffa5f1200950e7002,858.38,6867.00,1,0.029090574720251956,0.710194410587696723,0.172303493917098455,9,1.550731445253886065,1.550731445253886065
0xbdb7420854475b09c08f2d49386f4602de2698df,0.00,0.00,1,0.083648548313395465,0.083648548313395465,0.083648548313395465,1,0.083648548313395465,0.083648548313395465
0xa0ea8ef228e30305acaff6d0ff270401607c887d,0.00,0.00,1,0.051694633224499416,0.051694633224499416,0.051694633224499416,1,0.051694633224499416,0.051694633224499416
0xbffecdcd5033362f6d14ee76fadefd6deaa8cd3c,1619.80,6479.20,1,0.027987004929358315,0.351598948594079141,0.103857295369722769,5,0.519286476848613843,0.519286476848613843
0x3976ac8f0afd5450f578d6af4f2ad57db8c2db3a,0.00,0.00,1,0.061137081160729072,0.061137081160729072,0.061137081160729072,1,0.061137081160729072,0.061137081160729072
0x64f8a8a902003da2437714f8f0f951d6cf49430e,2989.60,2989.60,1,0.026426564879404871,0.108274595643240074,0.067350580261322471,2,0.134701160522644942,0.134701160522644942
0xa565799c5658cb4c339e6b6b028d9c60a3d8224c,822.80,822.80,1,0.043162344651403041,0.062092265714556248,0.052627305182979645,2,0.105254610365959289,0.105254610365959289
0x82edf177dcdf3f23fe57c3edf9c327249e5f0938,0.00,0.00,1,0.443102074326768014,0.443102074326768014,0.443102074326768014,1,0.443102074326768014,0.443102074326768014
0xcfe9b68b920fa6165233e9254dbd120a118a4345,2202.20,6606.60,1,0.025762721430610824,1.451903596815254271,0.392094453018471623,4,1.568377812073886490,1.568377812073886490
0x1f2c3c5e2fad0dc34ac2225ed0993b900a5dcbea,0.00,0.00,1,0.034725596482431662,0.034725596482431662,0.034725596482431662,1,0.034725596482431662,0.034725596482431662
0x0041816e5a428f0cf884b3e280525f43b31328b9,0.00,0.00,1,0.132122206156972621,0.132122206156972621,0.132122206156972621,1,0.132122206156972621,0.132122206156972621
0x7eeb42aad4945a0d28beb24d57260a2ea6f3a981,4543.80,4543.80,1,0.050946553390693872,0.178491948176088738,0.114719250783391305,2,0.229438501566782610,0.229438501566782610
0x25a92c37c699e057cda354619faae6c9ac0d079e,1821.20,1821.20,1,0.064260884214037306,0.065950240190492074,0.065105562202264683,2,0.130211124404529366,0.130211124404529366
0x4853b6d49590fd2df16d2c3f0cd68bf343c35f6b,0.00,0.00,1,0.138426230481156293,0.138426230481156293,0.138426230481156293,1,0.138426230481156293,0.138426230481156293
0x5d5ea479755031579387f4cf070c6b6c8c781ab4,0.00,0.00,1,3.090384661530696686,3.090384661530696686,3.090384661530696686,1,3.090384661530696686,3.090384661530696686
0xf255161af38f9ff3596261d91716a55c5345c62b,3277.90,6555.80,1,0.056093426307196631,0.089365316415288304,0.070556083503353476,3,0.211668250510060441,0.211668250510060441
0x71977237f9c24be1546b719513ef7b7a5ce309ad,0.00,0.00,1,0.073974300049661199,0.073974300049661199,0.073974300049661199,1,0.073974300049661199,0.073974300049661199
0x597e9023a9e71b2623dc5847249ec1ae9ede4848,0.00,0.00,1,0.256154893229090297,0.256154893229090297,0.256154893229090297,1,0.256154893229090297,0.256154893229090297
0x89dcbe15d44507ef7dc873f71daac94b43c1c669,2599.20,5198.40,1,0.021320478709679232,0.086659006825094781,0.047752982900829466,3,0.143258948702488398,0.143258948702488398
0xfbcb8155817f4d8802645c70e0e16dde80a06676,0.00,0.00,1,0.118244862881377102,0.118244862881377102,0.118244862881377102,1,0.118244862881377102,0.118244862881377102
0x0872a7aeaace45c8d35a03d5e6beec8901317130,0.00,0.00,1,0.184144433510880889,0.184144433510880889,0.184144433510880889,1,0.184144433510880889,0.184144433510880889
0xad42c62e9ca122dc26dbd04f5ac99f57a47856d2,0.00,0.00,1,0.052972951999793697,0.052972951999793697,0.052972951999793697,1,0.052972951999793697,0.052972951999793697
0x1a942de046a0d323f044eb4e73d4c77939f53e29,0.00,0.00,1,0.039383753758253079,0.039383753758253079,0.039383753758253079,1,0.039383753758253079,0.039383753758253079
0x1f83ada0a586bca0dd2dd764b943827bbe6fcb46,2541.10,5082.20,1,0.078039922172329204,0.105988150249499702,0.095873434981895087,3,0.287620304945685246,0.287620304945685246
0xdbfafea601714904dc84edc1469db4e9392d87d4,0.00,0.00,1,0.077479986698576531,0.077479986698576531,0.077479986698576531,1,0.077479986698576531,0.077479986698576531
0xf5b3dd53643aba786414ae0c3470feb8402fe84e,0.00,0.00,1,0.119746732585616800,0.119746732585616800,0.119746732585616800,1,0.119746732585616800,0.119746732585616800
0xca6c172dd79f057a26b2984afcf64c62a782805b,0.00,0.00,1,0.072725168463692161,0.072725168463692161,0.072725168463692161,1,0.072725168463692161,0.072725168463692161
0xdd167d8634c1dd5640f8f341bc3d7626f5d14746,0.00,0.00,1,0.041488754511623323,0.041488754511623323,0.041488754511623323,1,0.041488754511623323,0.041488754511623323
0xfac83603da6378a4fc1a085d59547acee106134d,0.00,0.00,1,0.037251860483949427,0.037251860483949427,0.037251860483949427,1,0.037251860483949427,0.037251860483949427
0xd0d2aba6b826429499c6cdd59157784c9537722a,1084.90,6509.40,1,0.027345075854442843,0.329819431291562437,0.125811257173031071,7,0.880678800211217472,0.880678800211217472
0x237dee529a47750becdfa8a59a1d766e3e7b5f91,1094.60,1094.60,1,0.046556463355947902,0.062629489047514780,0.054592976201731341,2,0.109185952403462683,0.109185952403462683
0xf9ef86f70730e742d7358daa4d8d1d8b6486af67,2802.10,5604.20,1,0.016124869750000281,0.758197577258390099,0.387978409359843346,3,1.163935228079530093,1.163935228079530093
0xde6bbb44106048bc069a1d7003d32922a72ad2b9,2162.27,6486.80,1,0.084408392276455010,0.255467826034204537,0.161621261721578535,4,0.646485046886314141,0.646485046886314141
0x0c6bd499ef02a44031ffe8336f59c82d81333f2a,4899.40,4899.40,1,0.031993723956141008,0.198412963011901117,0.115203343484021059,2,0.230406686968042118,0.230406686968042118
0x70c8f873f1ce98dbff2adcaa41c9b7239c440614,0.00,0.00,1,0.043495434491760757,0.043495434491760757,0.043495434491760757,1,0.043495434491760757,0.043495434491760757
0x25dfcfb061956c6f33b1ee032cc33837d0b83257,1665.20,4995.60,1,0.023643670254082632,0.073166986249050478,0.054469975744662807,4,0.217879902978651230,0.217879902978651230
0xde4376a76a071d1dd4a3669094e17ff28c17ee5e,0.00,0.00,1,0.836494721433004074,0.836494721433004074,0.836494721433004074,1,0.836494721433004074,0.836494721433004074
0x239393a9f23811ce37bb3b5175f280fbcd51ea6b,1073.00,3219.00,1,0.035667316856059915,0.141842943793529241,0.067872080706266130,4,0.271488322825064521,0.271488322825064521
0x047a1f69b0fb94be91f6bcc8efa8ab74e2951ca5,0.00,0.00,1,0.263130233398827906,0.263130233398827906,0.263130233398827906,1,0.263130233398827906,0.263130233398827906
0xe447d935db98c67e60e5b61167b4ac94bb1606e2,2181.60,2181.60,1,0.019331318535659330,0.037088076476540360,0.028209697506099845,2,0.056419395012199690,0.056419395012199690
0xe91267c0e352bcfa1984b62b09ec23baa8ddd30a,0.00,0.00,1,0.100697566322814555,0.100697566322814555,0.100697566322814555,1,0.100697566322814555,0.100697566322814555
0x9a213a77a52e571797b24b299485f698a8275a0a,0.00,0.00,1,0.064420721272606937,0.064420721272606937,0.064420721272606937,1,0.064420721272606937,0.064420721272606937
0x1175250b4cedca8509fe3d574930d7fbae5cdb2f,0.00,0.00,1,0.514910148223604258,0.514910148223604258,0.514910148223604258,1,0.514910148223604258,0.514910148223604258
0xdee2c8f3345104f6dd081657d180a9058be7ab05,2705.00,5410.00,1,0.071390955831992453,0.428853249529234148,0.241433251988422276,3,0.724299755965266856,0.724299755965266856
0x80a61b55bf566bd0de17d3a6e39815e1875d7cb9,0.00,0.00,1,0.040080616725016165,0.040080616725016165,0.040080616725016165,1,0.040080616725016165,0.040080616725016165
0x47fc890be8b1070c114bdff796915e4952fcf6a7,1512.33,4537.00,1,0.034370076649708037,0.171660762738799932,0.102296558060918585,4,0.409186232243674342,0.409186232243674342
0xa19a870506453ae86fce970815efe44f91cf3073,0.00,0.00,1,0.072218480352338202,0.072218480352338202,0.072218480352338202,1,0.072218480352338202,0.072218480352338202
0x80b2886b8ef418cce2564ad16ffec4bfbff13787,554.13,1662.40,1,0.018080554284211799,0.194058357545437155,0.075002383352609142,4,0.300009533410436569,0.300009533410436569
0xc3a40311c5356147546539d2eff751dc53903f6f,470.80,470.80,1,0.041079017371536623,0.064753278070371525,0.052916147720954071,2,0.105832295441908142,0.105832295441908142
0x2ffeafa423cfacf8bbb392c89548ce52b8f0ff35,4330.00,4330.00,1,0.078755996991233188,0.176087166366767467,0.127421581679000334,2,0.254843163358000668,0.254843163358000668
0x55a50f4ec0829a376a1a54b6e6d719ed6c705566,0.00,0.00,1,0.260205142653639310,0.260205142653639310,0.260205142653639310,1,0.260205142653639310,0.260205142653639310
0x43ede152628a9517bde1d0862ac765d63f0e23f3,0.00,0.00,1,0.121261613973303040,0.121261613973303040,0.121261613973303040,1,0.121261613973303040,0.121261613973303040
0x70845c6dabfa86876558f11f0270741d51eae845,5619.00,5619.00,1,0.060427282993121861,0.115623253708567436,0.088025268350844649,2,0.176050536701689297,0.176050536701689297
0x32aaa4b11e0480dd5da5489fa2f7e0b3737731a4,0.00,0.00,1,0.020419356562037711,0.020419356562037711,0.020419356562037711,1,0.020419356562037711,0.020419356562037711
0x8741fb04b7d8f5a01e0ec1d454602bc08bdb0c8c,2220.40,2220.40,1,0.040640128353690609,0.051023127915071673,0.045831628134381144,2,0.091663256268762289,0.091663256268762289
0xfc2138de16e262db40458f9a9f40ceddf01dd19c,0.00,0.00,1,0.066833560887353677,0.066833560887353677,0.066833560887353677,1,0.066833560887353677,0.066833560887353677
0x46011a733db68fdbaae0d44fb44b27c53dc8d787,0.00,0.00,1,0.053580363196309037,0.053580363196309037,0.053580363196309037,1,0.053580363196309037,0.053580363196309037
0xb317700662b61a5510850a0572d5a2932eb110e0,0.00,0.00,1,0.043164124864203679,0.043164124864203679,0.043164124864203679,1,0.043164124864203679,0.043164124864203679
0x2aab458dc5be38de41ed4f0d0f2ef0d4b0bbc930,0.00,0.00,1,0.076118828011498815,0.076118828011498815,0.076118828011498815,1,0.076118828011498815,0.076118828011498815
0x669d23f32eb82c199d2f1fc661b89d718e4d86b3,0.00,0.00,1,0.086061392984354029,0.086061392984354029,0.086061392984354029,1,0.086061392984354029,0.086061392984354029
0x8df04d551e3f7f5b03a67de79184bb919a97bbde,0.00,0.00,1,0.042322872260999241,0.042322872260999241,0.042322872260999241,1,0.042322872260999241,0.042322872260999241
0x11be9b4fb4e81cdfe2adf191c5945c4861272a8c,3677.20,3677.20,1,0.049033531489539289,0.070774550889605436,0.059904041189572363,2,0.119808082379144726,0.119808082379144726
0x58fb0d953f365c710ddf25626dab5162e5842e5d,0.00,0.00,1,0.027205989989190684,0.027205989989190684,0.027205989989190684,1,0.027205989989190684,0.027205989989190684
0x6776a598d80c38ec993b5fcb5d392f5185e4b4e0,4929.60,4929.60,1,0.045241275192831533,0.157119866614814668,0.101180570903823097,2,0.202361141807646194,0.202361141807646194
0x4109d212eeafc679b14a9e8ef2bf877b6f4c9284,0.00,0.00,1,0.033097049351688557,0.033097049351688557,0.033097049351688557,1,0.033097049351688557,0.033097049351688557
0x19818afe8bca6e936b6eb542cdf4cbf6898a087b,0.00,0.00,1,0.037378793246207673,0.037378793246207673,0.037378793246207673,1,0.037378793246207673,0.037378793246207673
0x83ae8cab5f3ddf3a0292408297445f6654bf316a,0.00,0.00,1,0.024090404893959250,0.024090404893959250,0.024090404893959250,1,0.024090404893959250,0.024090404893959250
0x536a6674cb4fc75f6641207079be51af57dc094d,812.20,812.20,1,0.023611167365321165,0.041509237318119535,0.032560202341720350,2,0.065120404683440700,0.065120404683440700
0xc3ece630bbc1016bd15cc61d53d471cdedb2dd24,0.00,0.00,1,0.042339570518686538,0.042339570518686538,0.042339570518686538,1,0.042339570518686538,0.042339570518686538
0x695b820cd97d2b42ac5b73fbd5fde37920267c05,0.00,0.00,1,0.036241961541895427,0.036241961541895427,0.036241961541895427,1,0.036241961541895427,0.036241961541895427
0xcca045b5bd1be76b2aaccedbdb6d75a8da292c20,4871.80,4871.80,1,0.051582425229845505,0.142120981653052092,0.096851703441448805,2,0.193703406882897611,0.193703406882897611
0x5c2c42c476608a141cf4880afd01096e10f2a2e7,3666.80,3666.80,1,0.035198472309313139,0.051987292612772663,0.043592882461042898,2,0.087185764922085796,0.087185764922085796
0x6ac501c4b368433f607996b9ee974923aaa659a2,0.00,0.00,1,0.042264529277353122,0.042264529277353122,0.042264529277353122,1,0.042264529277353122,0.042264529277353122
0x1fa15bc53e2ffa54fc6d7e011896bda584775ed8,1341.60,4024.80,1,0.029564353197549766,0.054647250538401651,0.042307564447072364,4,0.169230257788289457,0.169230257788289457
0x63fc27188ba91c75bd1ee4f807fdbce6d3251db3,451.40,451.40,1,0.017492936997480488,0.052863756467017894,0.035178346732249191,2,0.070356693464498382,0.070356693464498382
0x5826477dad8d5d8ecc3a0cbf49128c29aa4290f9,0.00,0.00,1,0.022546939226733512,0.022546939226733512,0.022546939226733512,1,0.022546939226733512,0.022546939226733512
0xceccf04a079b85d27fd4932647eecb834a18867f,0.00,0.00,1,0.023833245765317843,0.023833245765317843,0.023833245765317843,1,0.023833245765317843,0.023833245765317843
0x3831b62fd7f35befbb46cd2cf39360660e4c4435,0.00,0.00,1,0.039696859638283573,0.039696859638283573,0.039696859638283573,1,0.039696859638283573,0.039696859638283573
0xcb75bd2f5a5c97b6a2713a7cda65215d2d8a2534,0.00,0.00,1,0.094343758366728384,0.094343758366728384,0.094343758366728384,1,0.094343758366728384,0.094343758366728384
0xe7d71993a21a67e4e2310eba01cfed1a31fb062c,0.00,0.00,1,0.036442356822005383,0.036442356822005383,0.036442356822005383,1,0.036442356822005383,0.036442356822005383
0xaf2f1bc76da293f5f4b4ca31e47b79bf91f80f02,0.00,0.00,1,0.051018928439697783,0.051018928439697783,0.051018928439697783,1,0.051018928439697783,0.051018928439697783
0x1ee3c35102d86dd70ef60b1ab7d4a423e21bb1fb,0.00,0.00,1,0.359284654518770119,0.359284654518770119,0.359284654518770119,1,0.359284654518770119,0.359284654518770119
0x42f5cbf04b61c890d338f8ffe2fa36138a7ab413,0.00,0.00,1,0.063436026381183994,0.063436026381183994,0.063436026381183994,1,0.063436026381183994,0.063436026381183994
0xd0d7bdb57f5932cb26588e212c9b69fd4541499a,0.00,0.00,1,0.017530408911925078,0.017530408911925078,0.017530408911925078,1,0.017530408911925078,0.017530408911925078
0xb3857de7a40b5843f454de1a00a835587b915bf9,0.00,0.00,1,0.594674149506639105,0.594674149506639105,0.594674149506639105,1,0.594674149506639105,0.594674149506639105
0x84f1343c8c8e57abe893de8fda5b60fa6f0eeae0,0.00,0.00,1,0.076639956816183005,0.076639956816183005,0.076639956816183005,1,0.076639956816183005,0.076639956816183005
0x0631e4312599f8aa1b673a8044d35940c7652b15,0.00,0.00,1,0.041965778747228677,0.041965778747228677,0.041965778747228677,1,0.041965778747228677,0.041965778747228677
0xd53ed49eebb8356da1f5b10c1d7543df57f20647,0.00,0.00,1,0.031493857683399004,0.031493857683399004,0.031493857683399004,1,0.031493857683399004,0.031493857683399004
0x8ab127d5422ea8d6492e85d0ed0d48180c11f808,4246.40,4246.40,1,0.069138115803550254,0.205989770611766265,0.137563943207658246,2,0.275127886415316492,0.275127886415316492
0xc30b5d15294c5237df4886d674107c8ad356fdc9,2465.80,2465.80,1,0.034295911160743070,0.137750154513261447,0.086023032837002258,2,0.172046065674004517,0.172046065674004517
0xaaaaa8cfed69c9f84765cc73fdfd9c7d7e2f9ac5,0.00,0.00,1,0.024498599644224468,0.024498599644224468,0.024498599644224468,1,0.024498599644224468,0.024498599644224468
0x84058ff14d4e04ccc685f55894a2ea3003d4095d,0.00,0.00,1,0.129183921427141690,0.129183921427141690,0.129183921427141690,1,0.129183921427141690,0.129183921427141690
0x2ff0bb0ef1d2634786ccbd61c9209cf2983928eb,0.00,0.00,1,0.035702189718337038,0.035702189718337038,0.035702189718337038,1,0.035702189718337038,0.035702189718337038
0x5064fcef6d7f8725591f83ab4de55e4f58d26f9d,0.00,0.00,1,0.120592614756489844,0.120592614756489844,0.120592614756489844,1,0.120592614756489844,0.120592614756489844
0xecd7366f7758245f25728b4f2eee1d25d47f9706,0.00,0.00,1,0.038909491470145670,0.038909491470145670,0.038909491470145670,1,0.038909491470145670,0.038909491470145670
0x65e5e5eb0ea80c57040658fa01664ed1662495b3,804.60,804.60,1,0.013949965087854108,0.033717185439546479,0.023833575263700293,2,0.047667150527400587,0.047667150527400587
0x0f2b3f4c388e7fd24c69365c0135db9a8809ecfc,0.00,0.00,1,0.016331794421727847,0.016331794421727847,0.016331794421727847,1,0.016331794421727847,0.016331794421727847
0x791e5609d034c89e4762399a9a9d3b7bcbb7d41e,0.00,0.00,1,0.035829592894995085,0.035829592894995085,0.035829592894995085,1,0.035829592894995085,0.035829592894995085
0xf21c46938a0d40cff4be84564c8051f0764e9f61,0.00,0.00,1,0.059897755955017590,0.059897755955017590,0.059897755955017590,1,0.059897755955017590,0.059897755955017590
0x0a38afdd9df3ab3aa3c9544ec9a5a851be741b14,0.00,0.00,1,0.087479788397352418,0.087479788397352418,0.087479788397352418,1,0.087479788397352418,0.087479788397352418
0x38686df0db4a5bf296daea6a2a147ce85fea1217,0.00,0.00,1,0.116610942773729645,0.116610942773729645,0.116610942773729645,1,0.116610942773729645,0.116610942773729645
0x0016c20a45c25ad536b6b10e113bb7dc57336ed4,3556.60,3556.60,1,0.035140079630771683,0.396360699815821504,0.215750389723296604,2,0.431500779446593208,0.431500779446593208
0x8b86c6857f59b48dcca30e494b0ac6afad2d0694,0.00,0.00,1,0.029296770816327786,0.029296770816327786,0.029296770816327786,1,0.029296770816327786,0.029296770816327786
0x7d9da47e83b82a52a2b45353cdad735afb43e6f0,0.00,0.00,1,0.174275411291465288,0.174275411291465288,0.174275411291465288,1,0.174275411291465288,0.174275411291465288
0xc3d7e73c1a54e2d3fe72e0955686a8eff135111c,0.00,0.00,1,0.056574067106111625,0.056574067106111625,0.056574067106111625,1,0.056574067106111625,0.056574067106111625
0x82c13eda90d2a5c0407a747c69ad90f8eabd9527,0.00,0.00,1,0.045883666147351253,0.045883666147351253,0.045883666147351253,1,0.045883666147351253,0.045883666147351253
0x5b91ea63b0714532a94982888dc9e9dbd40150bd,3677.00,3677.00,1,0.133310080872119902,0.134769820879146629,0.134039950875633251,2,0.268079901751266503,0.268079901751266503
0x8e0f7dafc79859c7886e101f0ccec8ce3a726e37,1776.20,3552.40,1,0.028111810685667541,0.078584885358390477,0.047287581327960654,3,0.141862743983881961,0.141862743983881961
0xff271002d726d1a22525039e383aae4c744f2d4f,0.00,0.00,1,0.038493218615357594,0.038493218615357594,0.038493218615357594,1,0.038493218615357594,0.038493218615357594
0xd2f70c55fee0d15f13972f404d28913b823a90b4,801.60,1603.20,1,0.036013702802123314,0.297397173022014183,0.125392499886861186,3,0.376177499660583559,0.376177499660583559
0x283c8c5d34b4c1e7a60d84f9889819405904e2de,0.00,0.00,1,0.071954813389298558,0.071954813389298558,0.071954813389298558,1,0.071954813389298558,0.071954813389298558
0xb242d2bda9b430851cc5875a0d57f8fcd2b3d3d5,0.00,0.00,1,0.069535792472357472,0.069535792472357472,0.069535792472357472,1,0.069535792472357472,0.069535792472357472
0x01af58b6bb502810268a44adfcbd48ddc6739d7f,0.00,0.00,1,0.129123540360075673,0.129123540360075673,0.129123540360075673,1,0.129123540360075673,0.129123540360075673
0x4e31962d0567232785780550dd7db271913cacc4,1181.53,3544.60,1,0.068550239938555094,1.052474073221753015,0.320497409422721202,4,1.281989637690884809,1.281989637690884809
0xc6406ca4ce6a4c0f8f02724fbbe9716f7776eada,0.00,0.00,1,0.063070835400523134,0.063070835400523134,0.063070835400523134,1,0.063070835400523134,0.063070835400523134
0xa2d37f8ddb58b7515d346565989d924f3560c4ca,0.00,0.00,1,0.073747310563341884,0.073747310563341884,0.073747310563341884,1,0.073747310563341884,0.073747310563341884
0xe46203ca942c4ba1a9249b6b9b27a79761819606,0.00,0.00,1,0.037163450984687270,0.037163450984687270,0.037163450984687270,1,0.037163450984687270,0.037163450984687270
0xcce68d9232824553fcaea9919e27db774459d342,0.00,0.00,1,0.055507793597895136,0.055507793597895136,0.055507793597895136,1,0.055507793597895136,0.055507793597895136
0xaecd92aec5bfbe2f5a02db2dee90733897360983,3437.80,3437.80,1,0.199228884116221389,0.268420075226626864,0.233824479671424112,2,0.467648959342848225,0.467648959342848225
0x7f68b094bae6e6ceabea41446ab3997d130e24ed,0.00,0.00,1,0.032540367741195050,0.032540367741195050,0.032540367741195050,1,0.032540367741195050,0.032540367741195050
0xeeda79dc5cf9ed0a34393619d899e4a5c81f2f4c,0.00,0.00,1,0.030675035888691617,0.030675035888691617,0.030675035888691617,1,0.030675035888691617,0.030675035888691617
0xee2e08dd78c02dbe4174c0de69a0fff3b4793822,0.00,0.00,1,0.042368182124152665,0.042368182124152665,0.042368182124152665,1,0.042368182124152665,0.042368182124152665
0xfa97717514f48e7e031d66a92681e47c079ff3cb,0.00,0.00,1,0.172859070663174880,0.172859070663174880,0.172859070663174880,1,0.172859070663174880,0.172859070663174880
0x8faf1050379e5026cfddc59b24b0b78daef7c255,0.00,0.00,1,0.029142412698862610,0.029142412698862610,0.029142412698862610,1,0.029142412698862610,0.029142412698862610
0xf621ec772e8be6e71f7da21a6823c4c78efcceb3,0.00,0.00,1,0.050532353005474477,0.050532353005474477,0.050532353005474477,1,0.050532353005474477,0.050532353005474477
0x6fbc369bebe84355fb76e55649db98122c1c33cf,0.00,0.00,1,0.129423544069881852,0.129423544069881852,0.129423544069881852,1,0.129423544069881852,0.129423544069881852
0x87f768289533b16f372e3e9a678f52cc62c3a6a1,0.00,0.00,1,0.120222969080530540,0.120222969080530540,0.120222969080530540,1,0.120222969080530540,0.120222969080530540
0xa6cf67daca43cdd173d9aabdfedd696c93ff64c8,0.00,0.00,1,0.181423523294400119,0.181423523294400119,0.181423523294400119,1,0.181423523294400119,0.181423523294400119
0x560d53935ca08f0397ac9ef47e0e7530c67faeb2,0.00,0.00,1,0.054938110987025682,0.054938110987025682,0.054938110987025682,1,0.054938110987025682,0.054938110987025682
0x600ddd8bde9fb00de5a325c560dbf75e616d0c3f,1212.60,1212.60,1,0.050676379148086426,0.308142558809356648,0.179409468978721537,2,0.358818937957443074,0.358818937957443074
0x31a6d4992a9123e2177c3d5ef64d92e605310c6b,0.00,0.00,1,0.278888391165171778,0.278888391165171778,0.278888391165171778,1,0.278888391165171778,0.278888391165171778
0xe3577c3908fc16dcfc093c129f451d3b001a6ba1,0.00,0.00,1,0.073375811147073602,0.073375811147073602,0.073375811147073602,1,0.073375811147073602,0.073375811147073602
0x462ea6b393a776de5edf009bdff0e0a477b9dc32,0.00,0.00,1,0.070702560501972989,0.070702560501972989,0.070702560501972989,1,0.070702560501972989,0.070702560501972989
0x6fe0609e3b15ed7b07dc947f56f3816b6eead459,0.00,0.00,1,0.093760372780742188,0.093760372780742188,0.093760372780742188,1,0.093760372780742188,0.093760372780742188
0xb4415d57a7fae42d2f7074e3f9cbe161cba1bb7f,0.00,0.00,1,0.032960538454471666,0.032960538454471666,0.032960538454471666,1,0.032960538454471666,0.032960538454471666
0xd2b9dcfc6518e0c27a2ca91115f6e495fda03990,0.00,0.00,1,0.026676019250412950,0.026676019250412950,0.026676019250412950,1,0.026676019250412950,0.026676019250412950
0xee364ef83cd4a0184179786ef46e921fe42cc6ab,0.00,0.00,1,0.025711109710807225,0.025711109710807225,0.025711109710807225,1,0.025711109710807225,0.025711109710807225
0x422bcf28882673c5b50f900d01c0d1902bc4fecb,0.00,0.00,1,0.133045826469088024,0.133045826469088024,0.133045826469088024,1,0.133045826469088024,0.133045826469088024
0xfa83c076cd4b5a9053bfd27898e3bfc45f06cd59,0.00,0.00,1,0.046815340820397199,0.046815340820397199,0.046815340820397199,1,0.046815340820397199,0.046815340820397199
0x60987e0d8b5e0095869ca6f0e642828e3f258bb5,0.00,0.00,1,0.063516908183080076,0.063516908183080076,0.063516908183080076,1,0.063516908183080076,0.063516908183080076
0x9981c2831da1870f3791901d78fa97feac9c6bc1,0.00,0.00,1,0.059369091305082833,0.059369091305082833,0.059369091305082833,1,0.059369091305082833,0.059369091305082833
0x872294b5e9357787791a6ec9ba662de341c9e1a6,852.20,852.20,1,0.054348416159283347,0.071386661759417172,0.062867538959350266,2,0.125735077918700533,0.125735077918700533
0xb700e098e48ce189a08b63c484a06a59e2afcbe5,0.00,0.00,1,0.315447256077530047,0.315447256077530047,0.315447256077530047,1,0.315447256077530047,0.315447256077530047
0xeac7cfd32c2f0fb1930d81205d3691d461e76c1d,0.00,0.00,1,0.137535956755056699,0.137535956755056699,0.137535956755056699,1,0.137535956755056699,0.137535956755056699
0xb769b19159332e8ebd8134dc035c91db9c39b455,0.00,0.00,1,0.034480164445151985,0.034480164445151985,0.034480164445151985,1,0.034480164445151985,0.034480164445151985
0x54ec5d825fe8ca4f3ab2e48b60b2ab14f1a2e380,0.00,0.00,1,0.040316286907984451,0.040316286907984451,0.040316286907984451,1,0.040316286907984451,0.040316286907984451
0x80eb03c689336d6ad65ef3791648735c27cd42ea,0.00,0.00,1,0.130798661936599003,0.130798661936599003,0.130798661936599003,1,0.130798661936599003,0.130798661936599003
